Numero,Estado,Tiempo de Ejecución (ns)
2357018953,OK,237959
1730823109,OK,298134
3914220263,OK,342839
3689147699,OK,262804
2529140987,OK,186308
2889646873,OK,299132
2835831601,OK,241986
4197687931,OK,276639
4211860231,OK,279682
2889792559,OK,208122
4032891007,OK,255182
3966200873,OK,264205
4089499423,OK,267583
4052585399,OK,279440
3124865741,OK,222347
4040980897,OK,345342
3966200873,OK,318895
1759940411,OK,223690
3994500749,OK,337116
2214560767,OK,145414
4230201431,OK,280720
4079138201,OK,273192
2156164771,OK,150752
3213622001,OK,212010
3292835939,OK,233185
3919379341,OK,267454
4271010253,OK,359334
2967047549,OK,393405
1937314091,OK,214284
4237687957,OK,281247
3994702183,OK,269956
3947328331,OK,416300
2448343663,OK,230581
3838103453,OK,245111
3300315331,OK,211089
4022595523,OK,278205
2628899083,OK,163419
4252564543,OK,276079
2505382163,OK,201336
3406587931,OK,234551
4236524059,OK,306413
3774472441,OK,508074
3746363921,OK,407106
3772171471,OK,391911
3650571283,OK,293298
2897782373,OK,394127
4037879077,OK,487021
2260270487,OK,235669
3259348321,OK,260721
1833219961,OK,196588
3063199861,OK,236363
2131733719,OK,161852
3284648903,OK,230567
3961252891,OK,260138
3280159313,OK,357311
3905116981,OK,326235
4206637271,OK,359590
2935698929,OK,240251
3346735897,OK,268943
4030101223,OK,296473
1992403339,OK,158480
3525668903,OK,300439
3095651473,OK,227140
3725010881,OK,269567
2633223469,OK,208719
3359623231,OK,242627
3195637559,OK,341455
4043829511,OK,296689
4164198953,OK,290258
3860051051,OK,273636
3748998653,OK,321664
4050162481,OK,374173
3237327089,OK,327271
4077062279,OK,344810
3025330337,OK,230857
3776463109,OK,260198
3293075707,OK,206683
4283039561,OK,343323
4226865887,OK,345592
2128491377,OK,156628
4272057617,OK,306154
2443741759,OK,156599
3269458151,OK,261055
4038853223,OK,266596
2866885397,OK,233741
4277932067,OK,282556
2794852909,OK,251852
4219988869,OK,317832
3818906527,OK,335876
2668481527,OK,300766
1158620609,OK,1451063
3461290939,OK,1075718
3140386631,OK,590909
3981177169,OK,492458
3596557429,OK,480938
3252785633,OK,412469
3611775469,OK,303729
2216210539,OK,172250
3992948681,OK,285676
3451024001,OK,239167
3502323161,OK,263248
4224861677,OK,331706
2863575389,OK,249184
2118802523,OK,245760
3330482929,OK,378887
3885098897,OK,400597
2233224437,OK,158902
3199695713,OK,308393
1670241799,OK,212953
3430084663,OK,219462
3173231821,OK,213454
3490959379,OK,227000
3824935931,OK,229908
3191285723,OK,230101
2896893257,OK,240004
2926729361,OK,250214
3694377433,OK,391673
3764191273,OK,303545
3883270957,OK,298706
2243668621,OK,184901
2726624899,OK,206243
1983067439,OK,148442
4214471711,OK,278431
4035965071,OK,272648
2175252979,OK,162904
4017771253,OK,273715
4017097813,OK,300405
3261850003,OK,225208
2560455973,OK,168887
2650043293,OK,178868
2274020191,OK,189756
3315095461,OK,682816
4035551587,OK,494510
3041947541,OK,411847
3284008837,OK,304037
2287044689,OK,218437
2043286711,OK,189687
4083081649,OK,315790
2821721543,OK,281010
2208405389,OK,181629
3774698737,OK,293009
3466224721,OK,291240
4162975777,OK,285867
3181100443,OK,298208
3757381457,OK,265122
4162975777,OK,493634
4160232379,OK,408971
3919492853,OK,414568
4046375699,OK,423434
1922509663,OK,303492
3109066139,OK,632149
3789013909,OK,381151
2406706691,OK,249182
4000396013,OK,443475
2208117187,OK,203351
4285925173,OK,518874
3145210403,OK,430404
3807359789,OK,470605
3473072539,OK,451392
1802636347,OK,161856
3760446383,OK,260859
3703305071,OK,238164
3596626367,OK,293815
3144338663,OK,244624
4229357147,OK,312069
3224547463,OK,224423
3527512133,OK,272230
4260504013,OK,270102
3805967923,OK,246646
2251328227,OK,154230
3220815797,OK,198478
3761946569,OK,243931
2595865417,OK,276965
3475586393,OK,387940
2743566031,OK,223046
3825086743,OK,565463
3238117633,OK,251821
2948179747,OK,277874
3045816877,OK,266428
3892040863,OK,287389
2786572583,OK,309369
4188273059,OK,304036
3941743081,OK,321064
4041526133,OK,540169
3913518041,OK,327695
3170090227,OK,224260
2548687871,OK,453939
1934568541,OK,254115
4019449747,OK,294111
2090605021,OK,181755
4280155933,OK,296671
4021875061,OK,355879
3753684367,OK,262329
1969749451,OK,156745
3594168629,OK,255948
3990310169,OK,383339
4275320347,OK,298146
2341947599,OK,199577
2162180833,OK,235619
2941570301,OK,291576
4043419771,OK,285704
3275360329,OK,229375
3744825023,OK,257875
2588420033,OK,200988
4114801879,OK,280695
2082154859,OK,154831
3774131279,OK,253094
3379173367,OK,241075
3105208597,OK,206157
1111962017,OK,158318
3991763861,OK,261947
3195387509,OK,211360
4237614509,OK,281722
4233937619,OK,325044
3143614037,OK,219845
3722150569,OK,261734
3540990419,OK,312273
4014087067,OK,267564
3524718661,OK,367799
4247115211,OK,321508
3789013909,OK,256754
4066458457,OK,291654
4161140741,OK,411140
4286318299,OK,531083
4278714119,OK,835448
4049337233,OK,478051
3969034613,OK,443666
2796704231,OK,299913
3773959919,OK,272045
4136991751,OK,325518
4278714119,OK,507872
3960558031,OK,447587
2198032987,OK,190254
2457842791,OK,397010
2121613519,OK,264082
3388330013,OK,252063
4212128527,OK,293042
3681415267,OK,274290
3999024611,OK,335573
3564406073,OK,246965
4146984749,OK,290227
3151738517,OK,301639
3262825231,OK,229372
4020871697,OK,265793
4114801879,OK,387733
3935357513,OK,291716
3551933089,OK,239016
4075018679,OK,295003
3752146681,OK,267950
3887802157,OK,274983
2085639433,OK,155599
3841574179,OK,277166
4012734881,OK,275639
3826823831,OK,276127
4030821761,OK,433595
3586116503,OK,263154
4001492609,OK,376737
3643763117,OK,269452
4236313969,OK,406006
2949560683,OK,254820
4281073451,OK,311998
1749649849,OK,235467
3007614859,OK,307112
3820990403,OK,327758
1272423253,OK,179672
1940593309,OK,193760
3442417123,OK,253608
2646273569,OK,186043
4028100631,OK,266614
3507983513,OK,303242
3936301409,OK,351621
4012360981,OK,499581
3225927751,OK,421564
1881694967,OK,350724
3756875803,OK,411323
4114414561,OK,638445
1755790823,OK,278348
2155199443,OK,176454
3140768149,OK,242301
3745965833,OK,455346
3608587429,OK,259536
3922699537,OK,263351
4088394671,OK,285331
2372146313,OK,191164
3872493539,OK,380421
3625894751,OK,285140
3616999013,OK,277281
2489459041,OK,224874
2034365513,OK,148701
2578771649,OK,188378
3612883949,OK,252173
2799663001,OK,230608
3339105437,OK,298061
3583453187,OK,243572
2394722641,OK,173403
4161832399,OK,278576
2381790043,OK,172339
4145659213,OK,281278
2634376447,OK,180368
3312727667,OK,236018
3963561853,OK,259637
3144254831,OK,237098
3379860139,OK,266332
2617449407,OK,199987
1731877643,OK,159033
3041915221,OK,217504
3543839323,OK,256687
3724121017,OK,262868
4031770703,OK,260862
3770209081,OK,235679
3388322417,OK,212399
4105598779,OK,267503
2219554061,OK,149057
3510751553,OK,221274
2079712853,OK,217379
4012360981,OK,332803
4026994297,OK,358717
3247948183,OK,222996
3576122549,OK,253080
4010526929,OK,345377
4128886297,OK,312696
3373319597,OK,248597
1872793519,OK,573244
1966005269,OK,290220
4263378461,OK,468511
1924599361,OK,157792
3641307259,OK,404713
3377970097,OK,288824
2956854599,OK,245117
4290249559,OK,333503
3139017779,OK,263895
3247161739,OK,232053
3859840423,OK,294623
2384825893,OK,171466
2222351981,OK,166280
3658733363,OK,265591
1733903341,OK,154371
3336220529,OK,242375
2768457343,OK,282510
3559543787,OK,660642
1669247521,OK,269474
2536933499,OK,466507
3047928209,OK,406695
2830819961,OK,409742
2809229497,OK,407390
2099921077,OK,273235
3264144203,OK,453472
2597262683,OK,399345
2139520277,OK,269677
3156170153,OK,412184
3422025157,OK,463586
1365451069,OK,264832
2614270691,OK,311784
3051344383,OK,401319
4076257973,OK,504133
3027354931,OK,426272
1851375563,OK,302051
3084400607,OK,403372
4246848343,OK,526414
3103667011,OK,414389
4149957787,OK,511853
4162958417,OK,499190
4257902933,OK,604628
2986084523,OK,280260
4020569321,OK,332561
3930497387,OK,376554
3336902501,OK,290091
2367187129,OK,206997
3317476243,OK,388188
4226865887,OK,502849
3194666243,OK,416105
1646159653,OK,293039
3136440337,OK,422545
3184284353,OK,415373
3055269403,OK,394266
4154621089,OK,507624
3599754583,OK,470651
3086838863,OK,400728
4278714119,OK,514282
4110677251,OK,501595
4096024643,OK,506148
3545852491,OK,468286
3052134257,OK,411251
4129109069,OK,519065
2113606427,OK,313175
2723281013,OK,382557
3566487917,OK,465835
2819170271,OK,437942
3501999533,OK,464476
3177492319,OK,398111
3624042869,OK,477070
3553290661,OK,465353
3915792833,OK,507269
