0.037694,0.034896,0.037026,0.039290,0.049106,0.048128,0.056736,0.032625,0.030845,0.036765,0.030662,0.034368,0.028727,0.041595,0.027765,0.051554,0.031460,0.038898,0.033071,0.042343,0.029911,0.039611,0.023508,0.038259,0.026961
11.171170,11.317397,11.414953,11.147823,11.228554,11.281545,11.257734,11.372882,11.330557,12.101705,11.403048,11.397871,11.220676,11.381423,11.350559,11.385550,11.514956,11.149118,11.660328,11.928456,11.563741,11.604897,11.380828,11.285814,11.419114
0.161172,0.104156,0.085632,0.164042,0.136324,0.078057,0.136929,0.077989,0.099104,0.072758,0.106701,0.098261,0.093848,0.094680,0.108225,0.080901,0.156317,0.094918,0.080146,0.135606,0.086149,0.115613,0.102249,0.091631,0.073625
