0.001009,0.000618,0.001611,0.001226,0.001453,0.002172,0.002615,0.003779,0.003661,0.004730,0.004262,0.007325,0.004881,0.007850,0.005641,0.005316,0.005717,0.004002,0.007265,0.005738,0.003151,0.008440,0.006444,0.007031,0.005422,0.009578,0.006924,0.014523,0.005430,0.006799,0.010004,0.012322,0.005348,0.002423,0.008814,0.012559,0.006342,0.007558,0.011699,0.007787,0.002369,0.004084,0.001729,0.007248,0.006140,0.007851,0.010008,0.008812,0.008520,0.012732,0.009722,0.012601,0.007087,0.012927,0.010878,0.023055,0.009697,0.013678,0.012527,0.007497,0.011620,0.009892,0.007631,0.010175,0.016521,0.010704,0.010476,0.012488,0.010732,0.010002,0.016304,0.009561,0.010400,0.012295,0.014273,0.008204,0.012656,0.009905,0.005166,0.018716,0.027370,0.019165,0.017824,0.011314,0.018311,0.019011,0.018125,0.010586,0.017007,0.015121,0.014781,0.015027,0.016623,0.003859,0.013670,0.024256,0.016169,0.025564,0.014928,0.018311,0.004118,0.012622,0.006246,0.018292,0.016977,0.017490,0.026136,0.020272,0.023191
0.000531,0.000709,0.000484,0.000576,0.000469,0.000555,0.000542,0.000423,0.000809,0.000588,0.000677,0.000564,0.000654,0.000675,0.000791,0.000449,0.000776,0.000559,0.000634,0.000817,0.000676,0.000469,0.000553,0.000454,0.000364,0.000496,0.000793,0.000693,0.000600,0.000635,0.000340,0.000514,0.000948,0.000781,0.000744,0.000838,0.000633,0.000868,0.000594,0.000348,0.000891,0.000927,0.000790,0.001011,0.001037,0.001046,0.000255,0.001287,0.000648,0.000897,0.000905,0.001257,0.000902,0.001545,0.001187,0.000338,0.000966,0.001133,0.000351,0.000558,0.001850,0.001310,0.000903,0.001425,0.001570,0.000785,0.000505,0.000307,0.001839,0.002796,0.002019,0.001779,0.002931,0.000922,0.002738,0.000622,0.002053,0.002600,0.002217,0.001273,0.001710,0.002736,0.001171,0.006135,0.001134,0.005827,0.003682,0.001316,0.000941,0.005651,0.002887,0.000324,0.001442,0.002556,0.002036,0.000792,0.002183,0.008097,0.003388,0.009262,0.005515,0.001315,0.008325,0.019762,0.035808,0.010744,0.016838,0.023673,0.031302
0.000174,0.000184,0.000167,0.000175,0.000177,0.000199,0.000214,0.000208,0.000349,0.000299,0.000268,0.000295,0.000195,0.000285,0.000272,0.000303,0.000290,0.000291,0.000575,0.000365,0.000277,0.000422,0.000337,0.000301,0.000408,0.000585,0.000436,0.000598,0.000297,0.000308,0.000347,0.000660,0.000458,0.000358,0.000872,0.000485,0.000341,0.000534,0.000937,0.000890,0.000515,0.000530,0.000924,0.000960,0.000987,0.000912,0.001345,0.001603,0.000582,0.000543,0.000985,0.001455,0.000478,0.000859,0.000425,0.001596,0.000394,0.000323,0.001325,0.000658,0.000872,0.000521,0.000739,0.001243,0.001831,0.000745,0.000971,0.001366,0.001614,0.001471,0.000947,0.000364,0.003600,0.001343,0.002977,0.001814,0.000909,0.002529,0.002895,0.001991,0.000763,0.001071,0.005361,0.001090,0.002926,0.001171,0.000766,0.002984,0.001682,0.005907,0.003722,0.002996,0.001864,0.005822,0.000698,0.003958,0.002946,0.002192,0.003986,0.003954,0.004020,0.004206,0.013333,0.006796,0.004983,0.008647,0.007548,0.006823,0.024990
