0.689552,0.353361,0.415564,0.393638,0.519972,0.459222,0.776176,0.468942,0.468358,0.367941,0.543815,0.370420,0.590926,0.399264,0.386254,0.441956,0.393584,0.334097,0.501376,0.352538,0.511157,0.077696,0.106244,0.457125
49.270,49.159,49.085,49.239,48.589,49.010,39.037,49.184,38.550,38.800,49.200,38.569,48.609,48.668,38.528,39.058,48.891,49.001,39.556,38.541,38.784,38.798,49.241,48.607
10.645590,10.972990,13.413792,11.601205,15.266882,16.537892,11.135753,18.185611,13.279122,17.955134,7.784847,14.221519,14.460576,19.501211,18.553927,17.569811,16.764646,11.977568,14.390859,13.505978,9.293211,15.731856,12.180130,16.965775
